index;geometry;EGID;mappale;nome;indirizzo;quartiere;NPA;comune;categoria;classe;epoca_costruzione;superficie;num_piani;coord_e;coord_n;SRE;k_SH;fab_SH;k_DHW;fab_DHW;fab_tot;P_tot
10093;POINT (719727.8 100338.2);191905046;664d;Edificio cimiteriale;Via dei Circoli ;Cadro;6965;Lugano;1060;1272.0;8012.0;108.0;1.0;2719727.871;1100338.176;108.0;157;16956.0;7;756.0;17712.0;10.418823529411764
10094;POINT (719695.3 100262.3);191905047;681b;Vedi 190113711;Via dei Circoli ;Cadro;6965;Lugano;1060;1121.0;8022.0;209.0;6.0;2719695.353;1100262.266;1254.0;14;17556.0;21;26334.0;43890.0;21.945
10095;POINT (719280.9 100316.7);191905048;933a;Fabbricato rurale;Via Lanaggio 2;Cadro;6965;Lugano;1060;1271.0;8012.0;210.0;2.0;2719280.94;1100316.637;420.0;0;0.0;0;0.0;0.0;0.0
10096;POINT (719823.7 100088.9);191905049;754a;Fabbricato rurale;Via al Ponte ;Cadro;6965;Lugano;1060;1271.0;8012.0;41.0;2.0;2719823.719;1100088.861;82.0;0;0.0;0;0.0;0.0;0.0
10097;POINT (720347 100578.8);191905050;1347a;Ripostiglio;Via Meer-Zarei ;Cadro;6965;Lugano;1060;1252.0;8014.0;95.0;1.0;2720347.088;1100578.756;95.0;0;0.0;0;0.0;0.0;0.0
10098;POINT (719046.1 100740.8);191905051;889c;Stabile amministrativo;Via la Stampa ;Cadro;6965;Lugano;1060;1220.0;8014.0;299.0;2.0;2719046.169;1100740.791;598.0;123;73554.0;7;4186.0;77740.0;45.72941176470588
10099;POINT (719651.8 100540.8);191905052;623b;Autorimessa;Via Navaret ;Cadro;6965;Lugano;1060;1242.0;8015.0;106.0;1.0;2719651.862;1100540.728;106.0;0;0.0;0;0.0;0.0;0.0
10100;POINT (719712.2 100532.3);191905053;37a;Autorimessa (anche sub. 1486c);Via Navaret ;Cadro;6965;Lugano;1060;1242.0;8015.0;49.0;1.0;2719712.258;1100532.222;49.0;0;0.0;0;0.0;0.0;0.0
10101;POINT (720084 100781.4);191905054;431a;Autorimessa (anche sub. 429a e 430a);Via Sassomazuolo ;Cadro;6965;Lugano;1060;1242.0;8014.0;66.0;1.0;2720084.059;1100781.343;66.0;0;0.0;0;0.0;0.0;0.0
10102;POINT (719868.6 100550.4);191905055;196a;Deposito;Via Palazzetto A. M. Bulani ;Cadro;6965;Lugano;1060;1252.0;8017.0;43.0;1.0;2719868.606;1100550.314;43.0;0;0.0;0;0.0;0.0;0.0
10103;POINT (719664.6 100814.1);191905056;1434b;Autorimessa (anche sub. 1404b);Via Bondola ;Cadro;6965;Lugano;1060;1242.0;8019.0;58.0;1.0;2719664.655;1100814.008;58.0;0;0.0;0;0.0;0.0;0.0
10104;POINT (719801.3 100654.9);191905057;5d;Autorimessa;Via dei Circoli ;Cadro;6965;Lugano;1060;1242.0;8021.0;87.0;1.0;2719801.325;1100654.879;87.0;0;0.0;0;0.0;0.0;0.0
10105;POINT (720122.5 100151.4);191905058;1128a;Fabbricato rurale;Via Valà-Primaioo ;Cadro;6965;Lugano;1060;1271.0;8013.0;44.0;1.0;2720122.542;1100151.332;44.0;0;0.0;0;0.0;0.0;0.0
10106;POINT (719736.1 100361.7);191905059;664b;Edificio cimiteriale;Via dei Circoli ;Cadro;6965;Lugano;1060;1272.0;8012.0;114.0;1.0;2719736.118;1100361.627;114.0;157;17898.0;7;798.0;18696.0;10.99764705882353
10107;POINT (719417.5 100354.4);191905060;867b;Autorimessa;Via Centro Scolastico ;Cadro;6965;Lugano;1060;1242.0;8016.0;41.0;1.0;2719417.537;1100354.317;41.0;0;0.0;0;0.0;0.0;0.0
10108;POINT (719048.7 100679.6);191905061;889d;Stabile amministrativo;Via la Stampa ;Cadro;6965;Lugano;1060;1220.0;8014.0;299.0;2.0;2719048.742;1100679.574;598.0;123;73554.0;7;4186.0;77740.0;45.72941176470588
10109;POINT (719811 101125.2);191905062;569a;Bar - ristorante;Via Dassone ;Cadro;6965;Lugano;1060;1211.0;8012.0;158.0;1.0;2719811.032;1101125.142;158.0;149;23542.0;21;3318.0;26860.0;13.43
10110;POINT (720158.9 100590);191905063;1264a;Fabbricato rurale;Via Meer-Zarei ;Cadro;6965;Lugano;1060;1271.0;8013.0;43.0;1.0;2720158.908;1100589.931;43.0;0;0.0;0;0.0;0.0;0.0
10111;POINT (718823.7 100003.4);191905064;913a;Capannone industriale;Via la Stampa 7;Cadro;6965;Lugano;1060;1251.0;8017.0;3265.0;1.0;2718823.738;1100003.381;3265.0;128;417920.0;1;3265.0;421185.0;247.75588235294117
10112;POINT (719858.6 100469.6);191905065;305c;Autorimessa;Via Soliva ;Cadro;6965;Lugano;1060;1242.0;8017.0;38.0;1.0;2719858.667;1100469.503;38.0;0;0.0;0;0.0;0.0;0.0
10113;POINT (718889.7 100675.9);191905066;879c;Serra;Via la Stampa ;Cadro;6965;Lugano;1060;1271.0;8014.0;1967.0;1.0;2718889.785;1100675.842;1967.0;0;0.0;0;0.0;0.0;0.0
10114;POINT (719801.9 100488.8);191905067;280a;Oratorio di San Rocco;Via dei Circoli ;Cadro;6965;Lugano;1060;1272.0;8012.0;119.0;1.0;2719801.941;1100488.724;119.0;157;18683.0;7;833.0;19516.0;11.48
10115;POINT (720077.2 100445.4);191905068;1081a;Fabbricato rurale;Risciada dra Sgruza ;Cadro;6965;Lugano;1060;1271.0;8014.0;73.0;3.0;2720077.228;1100445.371;219.0;0;0.0;0;0.0;0.0;0.0
10116;POINT (719445.4 100022.1);191905069;1572b;Fabbricato rurale;Via Vinago ;Cadro;6965;Lugano;1060;1271.0;8012.0;55.0;2.0;2719445.463;1100022.089;110.0;0;0.0;0;0.0;0.0;0.0
10117;POINT (719503.7 100494.8);191905070;606b;Autorimessa;Via Lavina ;Cadro;6965;Lugano;1060;1242.0;8017.0;115.0;1.0;2719503.784;1100494.723;115.0;0;0.0;0;0.0;0.0;0.0
10118;POINT (719822.8 100610.7);191905071;82a;Vedi 11135163;Strecia di Magiorin ;Cadro;6965;Lugano;1060;1121.0;8012.0;41.0;3.0;2719822.802;1100610.674;123.0;149;18327.0;21;2583.0;20910.0;10.455
10119;POINT (718858.3 100178);191905072;1357f;Deposito;Via la Stampa ;Cadro;6965;Lugano;1060;1252.0;8012.0;105.0;1.0;2718858.378;1100177.976;105.0;0;0.0;0;0.0;0.0;0.0
10120;POINT (719852 100469.6);191905073;304b;Autorimessa;Via al Tiro ;Cadro;6965;Lugano;1060;1242.0;8015.0;41.0;1.0;2719852.079;1100469.523;41.0;0;0.0;0;0.0;0.0;0.0
10121;POINT (719711.5 100552.9);191905074;33a;Autorimessa (anche sub. 32a);Via Stazione ;Cadro;6965;Lugano;1060;1242.0;8015.0;75.0;1.0;2719711.59;1100552.853;75.0;0;0.0;0;0.0;0.0;0.0
10122;POINT (720298.1 101014.3);191905075;383b;Autorimessa;Via Vassera ;Cadro;6965;Lugano;1060;1242.0;8019.0;118.0;1.0;2720298.169;1101014.264;118.0;0;0.0;0;0.0;0.0;0.0
10123;POINT (719005.4 99850.2);191905076;956b;Autorimessa;Via la Stampa ;Cadro;6965;Lugano;1060;1242.0;8012.0;59.0;1.0;2719005.478;1099850.183;59.0;0;0.0;0;0.0;0.0;0.0
10124;POINT (719686.6 99928.8);191905077;808cd;Autorimessa;Via alla Cava ;Cadro;6965;Lugano;1060;1242.0;8014.0;80.0;1.0;2719686.689;1099928.78;80.0;0;0.0;0;0.0;0.0;0.0
10125;POINT (719964.8 100638.4);191905078;109bc;Grottino + autorimessa;Via Denti della Vecchia ;Cadro;6965;Lugano;1060;1274.0;8015.0;39.0;1.0;2719964.877;1100638.392;39.0;0;0.0;0;0.0;0.0;0.0
10126;POINT (718958.4 100615.8);191905079;885d;Autorimessa;Via la Stampa ;Cadro;6965;Lugano;1060;1242.0;8013.0;291.0;1.0;2718958.488;1100615.78;291.0;0;0.0;0;0.0;0.0;0.0
10127;POINT (719273.4 100165.3);191905080;1409b;Fabbricato rurale;Via Soldino ;Cadro;6965;Lugano;1060;1271.0;8013.0;124.0;2.0;2719273.46;1100165.273;248.0;0;0.0;0;0.0;0.0;0.0
10128;POINT (719398.1 99879.3);191905081;996a;Deposito;Via Circonvallazione ;Cadro;6965;Lugano;1060;1252.0;8013.0;58.0;1.0;2719398.159;1099879.199;58.0;0;0.0;0;0.0;0.0;0.0
10129;POINT (718916.2 100285.2);191905082;883a;Capannone (piu' piani);Via la Stampa 23;Cadro;6965;Lugano;1060;1251.0;8016.0;1202.0;3.0;2718916.224;1100285.179;3606.0;128;461568.0;1;3606.0;465174.0;273.63176470588235
10130;POINT (719677.1 100000.4);191905083;778b;Autorimessa;Via Cossio ;Cadro;6965;Lugano;1060;1242.0;8018.0;55.0;1.0;2719677.124;1100000.296;55.0;0;0.0;0;0.0;0.0;0.0
10131;POINT (720050.9 100510.7);191905084;349c;Fabbricato rurale;Via Meer-Zarei ;Cadro;6965;Lugano;1060;1271.0;8013.0;37.0;1.0;2720050.99;1100510.694;37.0;0;0.0;0;0.0;0.0;0.0
10132;POINT (719788.2 100633.1);191905085;7a;Fabbricato rurale;Via dei Circoli ;Cadro;6965;Lugano;1060;1271.0;8013.0;42.0;2.0;2719788.26;1100633.017;84.0;0;0.0;0;0.0;0.0;0.0
10133;POINT (720417.8 99975.60000000001);191905086;1168a;Piccola stalla;Via Valà-Primaioo ;Cadro;6965;Lugano;1060;1271.0;8015.0;60.0;1.0;2720417.884;1099975.499;60.0;0;0.0;0;0.0;0.0;0.0
10134;POINT (719680.1 99797.39999999999);191905087;839b;Autorimessa;Via Pronuovo ;Cadro;6965;Lugano;1060;1242.0;8016.0;40.0;1.0;2719680.144;1099797.338;40.0;0;0.0;0;0.0;0.0;0.0
10135;POINT (719931.8 101022.3);191905088;573a;Edificio multisport indoor;Via Roigo ;Cadro;6965;Lugano;1060;1265.0;8016.0;1575.0;3.0;2719931.831;1101022.249;4725.0;117;552825.0;83;392175.0;945000.0;429.54545454545456
10136;POINT (721259.6 99625.3);191905089;1344i;Casa colonica;Alpe Bolla ;Cadro;6965;Lugano;1060;1121.0;8012.0;63.0;1.0;2721259.683;1099625.202;63.0;149;9387.0;21;1323.0;10710.0;5.355
10137;POINT (719814.7 100326.9);191905090;697b;Autorimessa;Via Novale ;Cadro;6965;Lugano;1060;1242.0;8014.0;36.0;1.0;2719814.785;1100326.852;36.0;0;0.0;0;0.0;0.0;0.0
10138;POINT (720349.1 101136.5);191905091;1225a;Stalla, fienile;Via Vassera ;Cadro;6965;Lugano;1060;1271.0;8013.0;74.0;1.0;2720349.113;1101136.474;74.0;0;0.0;0;0.0;0.0;0.0
10139;POINT (719208.2 100660.9);191905092;889o;Deposito;Via la Stampa ;Cadro;6965;Lugano;1060;1252.0;8012.0;117.0;1.0;2719208.231;1100660.796;117.0;0;0.0;0;0.0;0.0;0.0
10140;POINT (719723.7 100808.9);191905093;478b;Autorimessa;Via dei Circoli ;Cadro;6965;Lugano;1060;1242.0;8013.0;42.0;1.0;2719723.731;1100808.887;42.0;0;0.0;0;0.0;0.0;0.0
10141;POINT (718933.8 100105.8);191905094;1573a;Cabina di trasformazione;Via la Stampa ;Cadro;6965;Lugano;1060;1274.0;8014.0;65.0;1.0;2718933.814;1100105.754;65.0;0;0.0;0;0.0;0.0;0.0
10142;POINT (718836.3 99921.89999999999);191905095;916a;Capannone;Via la Stampa ;Cadro;6965;Lugano;1060;1251.0;8019.0;146.0;1.0;2718836.297;1099921.832;146.0;128;18688.0;1;146.0;18834.0;11.078823529411764
10143;POINT (719910.6 100686.1);191905096;533a;Autorimessa (anche sub. 1426a e 1427a);Via Lengina ;Cadro;6965;Lugano;1060;1242.0;8019.0;497.0;1.0;2719910.606;1100686.006;497.0;0;0.0;0;0.0;0.0;0.0
10144;POINT (719754.8 100455.5);191905097;72b;Autorimessa;Via Campagna ;Cadro;6965;Lugano;1060;1242.0;8017.0;45.0;1.0;2719754.881;1100455.45;45.0;0;0.0;0;0.0;0.0;0.0
10145;POINT (719778.6 100517.1);191905098;47a;Stalla, fienile + autorimessa;Via dei Circoli ;Cadro;6965;Lugano;1060;1271.0;8014.0;133.0;1.0;2719778.629;1100517.055;133.0;0;0.0;0;0.0;0.0;0.0
10146;POINT (719514.7 99824.5);191905099;833a;Piccola stalla;Via Riale di Cossio ;Cadro;6965;Lugano;1060;1271.0;8013.0;122.0;1.0;2719514.73;1099824.4;122.0;0;0.0;0;0.0;0.0;0.0
10147;POINT (718945.2 100312.8);191905100;882a;Deposito + cabina elettrica (sub. 883b);Via la Stampa ;Cadro;6965;Lugano;1060;1252.0;8012.0;51.0;1.0;2718945.236;1100312.748;51.0;0;0.0;0;0.0;0.0;0.0
10148;POINT (719731.2 100545.4);191905101;35a;Autorimessa;Via Navaret ;Cadro;6965;Lugano;1060;1242.0;8016.0;53.0;1.0;2719731.256;1100545.318;53.0;0;0.0;0;0.0;0.0;0.0
10149;POINT (718928 100406.3);191905102;880f;Magazzino;Via la Stampa ;Cadro;6965;Lugano;1060;1252.0;8015.0;131.0;1.0;2718928.086;1100406.277;131.0;0;0.0;0;0.0;0.0;0.0
10150;POINT (720055.3 100724.6);191905103;1454a;Grottino (anche sub. 436b);Via Sirano ;Cadro;6965;Lugano;1060;1274.0;8013.0;45.0;2.0;2720055.386;1100724.537;90.0;0;0.0;0;0.0;0.0;0.0
10151;POINT (719715.4 100868.3);191905104;475b;Deposito (anche sub. 476a e 477a);Via dei Circoli 18;Cadro;6965;Lugano;1060;1252.0;8013.0;126.0;2.0;2719715.475;1100868.238;252.0;0;0.0;0;0.0;0.0;0.0
10152;POINT (719729.3 100537.9);191905105;1559a;Grottino (anche sub. 36a e 38b);Via Navaret ;Cadro;6965;Lugano;1060;1274.0;8012.0;102.0;1.0;2719729.33;1100537.84;102.0;0;0.0;0;0.0;0.0;0.0
10153;POINT (721451.2 99568.5);191905106;1344c;Casa colonica;Alpe Bolla ;Cadro;6965;Lugano;1060;1121.0;8012.0;84.0;1.0;2721451.273;1099568.438;84.0;149;12516.0;21;1764.0;14280.0;7.14
10154;POINT (719269.4 100387.5);191905107;860f;Edificio di servizio campo sportivo;Via Centro Scolastico ;Cadro;6965;Lugano;1060;1274.0;8019.0;174.0;1.0;2719269.455;1100387.427;174.0;0;0.0;0;0.0;0.0;0.0
10155;POINT (719590.7 99862.8);191905108;824a;Fabbricato rurale;Via Pronuovo ;Cadro;6965;Lugano;1060;1271.0;8013.0;49.0;1.0;2719590.757;1099862.73;49.0;0;0.0;0;0.0;0.0;0.0
10156;POINT (720058.8 100030.1);191905109;1125a;Fabbricato rurale;Via Valà-Primaioo ;Cadro;6965;Lugano;1060;1271.0;8013.0;37.0;1.0;2720058.839;1100030.011;37.0;0;0.0;0;0.0;0.0;0.0
10157;POINT (718939.9 99910.5);191905110;926b;Capannone industriale;Via la Stampa ;Cadro;6965;Lugano;1060;1251.0;8012.0;4457.0;1.0;2718939.898;1099910.398;4457.0;128;570496.0;1;4457.0;574953.0;338.2076470588235
10158;POINT (719930.6 100823.6);191905111;522b;Autorimessa;Via Reté ;Cadro;6965;Lugano;1060;1242.0;8020.0;38.0;1.0;2719930.637;1100823.523;38.0;0;0.0;0;0.0;0.0;0.0
10159;POINT (718908.1 100263.5);191905112;912b;Magazzino;Via la Stampa ;Cadro;6965;Lugano;1060;1252.0;8014.0;256.0;1.0;2718908.144;1100263.456;256.0;0;0.0;0;0.0;0.0;0.0
10160;POINT (719147.4 100541.4);191905113;889j;Serbatoio;Via Verzelasco ;Cadro;6965;Lugano;1060;1252.0;8021.0;73.0;4.0;2719147.403;1100541.364;292.0;0;0.0;0;0.0;0.0;0.0
10161;POINT (719729.8 100506.9);191905114;62b;Autorimessa;Via Borsatt ;Cadro;6965;Lugano;1060;1242.0;8019.0;71.0;1.0;2719729.793;1100506.835;71.0;0;0.0;0;0.0;0.0;0.0
10162;POINT (719412.8 99528.10000000001);191905115;60a;Autorimessa;Salita della Chiesa ;Davesco-Soragno;6964;Lugano;1060;1242.0;8014.0;37.0;1.0;2719412.815;1099527.996;37.0;0;0.0;0;0.0;0.0;0.0
10163;POINT (718991.5 98780.10000000001);191905116;338n;Serra;Via Vigìn ;Davesco-Soragno;6964;Lugano;1060;1271.0;8016.0;273.0;1.0;2718991.57;1098780.046;273.0;0;0.0;0;0.0;0.0;0.0
10164;POINT (719189.5 98875);191905117;809b;Autorimessa;Via al Barell ;Davesco-Soragno;6964;Lugano;1060;1242.0;8020.0;36.0;1.0;2719189.521;1098874.939;36.0;0;0.0;0;0.0;0.0;0.0
10165;POINT (719198.6 99767.3);191905118;394a;Ripostiglio;Strada Ponte di Valle ;Davesco-Soragno;6964;Lugano;1060;1252.0;8016.0;52.0;1.0;2719198.655;1099767.293;52.0;0;0.0;0;0.0;0.0;0.0
10166;POINT (720432.2 99237.5);191905119;1118b;;Via Selva della Chiesa ;Davesco-Soragno;6964;Lugano;1060;1274.0;8012.0;46.0;1.0;2720432.248;1099237.396;46.0;0;0.0;0;0.0;0.0;0.0
10167;POINT (720219.1 99280.7);191905120;1276a;Grottino (pure sub 1096a e 1097a);Via Selva della Chiesa ;Davesco-Soragno;6964;Lugano;1060;1121.0;8017.0;77.0;1.0;2720219.186;1099280.635;77.0;76;5852.0;21;1617.0;7469.0;3.7345
10168;POINT (719226.5 99224.60000000001);191905121;163f;Ripostiglio;Via Vecchio Tram ;Davesco-Soragno;6964;Lugano;1060;1252.0;8017.0;38.0;1.0;2719226.509;1099224.529;38.0;0;0.0;0;0.0;0.0;0.0
10169;POINT (719362.3 99551.8);191905122;610a;Chiesa di San Bartolomeo (anche sub 46a);Salita della Chiesa ;Davesco-Soragno;6964;Lugano;1060;1272.0;8011.0;283.0;1.0;2719362.356;1099551.716;283.0;157;44431.0;7;1981.0;46412.0;27.301176470588235
10170;POINT (718849 99125.7);191905123;351i;Autorimessa;Strada Ponte di Valle ;Davesco-Soragno;6964;Lugano;1060;1242.0;8014.0;56.0;1.0;2718848.998;1099125.616;56.0;0;0.0;0;0.0;0.0;0.0
10171;POINT (718850.7 99541.60000000001);191905124;360b;Fabbricato rurale;Strada della Stampa ;Davesco-Soragno;6964;Lugano;1060;1271.0;8012.0;107.0;2.0;2718850.737;1099541.544;214.0;0;0.0;0;0.0;0.0;0.0
10172;POINT (720250.8 98798.10000000001);191905125;1197a;Casa di vacanza (monti);Via dei Ronchi ;Davesco-Soragno;6964;Lugano;1020;1110.0;8013.0;43.0;2.0;2720250.849;1098798.01;86.0;141;12126.0;14;1204.0;13330.0;6.665
10173;POINT (718982.2 98816.7);191905126;669f;Magazzino;Via Vigìn ;Davesco-Soragno;6964;Lugano;1060;1252.0;8019.0;43.0;1.0;2718982.267;1098816.686;43.0;0;0.0;0;0.0;0.0;0.0
10174;POINT (719617 99628.2);191905127;490a;Ripostiglio;Via Navree ;Davesco-Soragno;6964;Lugano;1060;1252.0;8013.0;55.0;1.0;2719617.061;1099628.144;55.0;0;0.0;0;0.0;0.0;0.0
10175;POINT (719795.1 98790.89999999999);191905128;1237a;Casa di vacanza (monti);Via dei Ronchi ;Davesco-Soragno;6964;Lugano;1020;1110.0;8012.0;37.0;2.0;2719795.159;1098790.812;74.0;149;11026.0;14;1036.0;12062.0;6.031
10176;POINT (719381.6 99529.39999999999);191905129;58a;Autorimessa (anche sub. 56a);Salita della Chiesa ;Davesco-Soragno;6964;Lugano;1060;1242.0;8014.0;52.0;1.0;2719381.648;1099529.319;52.0;0;0.0;0;0.0;0.0;0.0
10177;POINT (719170.6 98699.89999999999);191905130;710c;Autorimessa;Strada Cantonale ;Davesco-Soragno;6964;Lugano;1060;1242.0;8017.0;37.0;1.0;2719170.646;1098699.855;37.0;0;0.0;0;0.0;0.0;0.0
10178;POINT (718822.4 99070.2);191905131;318b;Autorimessa;Strada Ponte di Valle ;Davesco-Soragno;6964;Lugano;1060;1242.0;8013.0;96.0;1.0;2718822.448;1099070.098;96.0;0;0.0;0;0.0;0.0;0.0
10179;POINT (719311.5 99347.39999999999);191905132;44f;Grottino;Via Cabiàgh ;Davesco-Soragno;6964;Lugano;1060;1274.0;8018.0;50.0;1.0;2719311.509;1099347.336;50.0;0;0.0;0;0.0;0.0;0.0
10180;POINT (719365.9 99453.2);191905133;70d;Grottino + autorimessa;Strada Cantonale ;Davesco-Soragno;6964;Lugano;1060;1274.0;8019.0;51.0;1.0;2719365.965;1099453.102;51.0;0;0.0;0;0.0;0.0;0.0
10181;POINT (719386.3 99612.39999999999);191905134;472c;Autorimessa;Via della Posta ;Davesco-Soragno;6964;Lugano;1060;1242.0;8015.0;42.0;1.0;2719386.317;1099612.346;42.0;0;0.0;0;0.0;0.0;0.0
10182;POINT (719692 99047.89999999999);191905135;582i;Ripostiglio;Via dei Ronchi ;Davesco-Soragno;6964;Lugano;1060;1252.0;8017.0;113.0;1.0;2719692.037;1099047.811;113.0;0;0.0;0;0.0;0.0;0.0
10183;POINT (718847.4 99139.3);191905136;351h;Fabbricato rurale;Strada Ponte di Valle ;Davesco-Soragno;6964;Lugano;1060;1271.0;8014.0;83.0;1.0;2718847.416;1099139.249;83.0;0;0.0;0;0.0;0.0;0.0
10184;POINT (719293.1 99127.2);191905137;196a;Autorimessa;Strada Cantonale ;Davesco-Soragno;6964;Lugano;1060;1242.0;8013.0;71.0;1.0;2719293.094;1099127.142;71.0;0;0.0;0;0.0;0.0;0.0
10185;POINT (719437.3 99527.89999999999);191905138;94a;Fabbricato rurale (anche sub. 93a);Via al Ram ;Davesco-Soragno;6964;Lugano;1060;1271.0;8013.0;48.0;2.0;2719437.355;1099527.808;96.0;0;0.0;0;0.0;0.0;0.0
10186;POINT (719340.2 98963);191905139;281l;Autorimessa;Strada di Soragno ;Davesco-Soragno;6964;Lugano;1060;1242.0;8013.0;57.0;1.0;2719340.279;1098962.898;57.0;0;0.0;0;0.0;0.0;0.0
10187;POINT (719285.1 99012.8);191905140;259f;Autorimessa;Strada Cantonale ;Davesco-Soragno;6964;Lugano;1060;1242.0;8013.0;59.0;1.0;2719285.155;1099012.711;59.0;0;0.0;0;0.0;0.0;0.0
10188;POINT (719628.1 99625.5);191905141;655g;Deposito;Via Navree ;Davesco-Soragno;6964;Lugano;1060;1252.0;8019.0;61.0;1.0;2719628.18;1099625.414;61.0;0;0.0;0;0.0;0.0;0.0
10189;POINT (719257.4 99312.60000000001);191905142;170d;Ripostiglio;Via Vecchio Tram ;Davesco-Soragno;6964;Lugano;1060;1252.0;8013.0;44.0;1.0;2719257.488;1099312.575;44.0;0;0.0;0;0.0;0.0;0.0
10190;POINT (719046.6 98918.5);191905143;331k;Piccola stalla;Via Vecchio Tram ;Davesco-Soragno;6964;Lugano;1060;1271.0;8014.0;106.0;1.0;2719046.626;1098918.466;106.0;0;0.0;0;0.0;0.0;0.0
10191;POINT (719382 99446.10000000001);191905144;828d;Autorimessa;Via al Ram ;Davesco-Soragno;6964;Lugano;1060;1242.0;8021.0;46.0;1.0;2719382.037;1099446.075;46.0;0;0.0;0;0.0;0.0;0.0
10192;POINT (719395.1 99423.7);191905145;72b;Grottino;Via ai Ronchetti ;Davesco-Soragno;6964;Lugano;1060;1274.0;8015.0;38.0;1.0;2719395.153;1099423.598;38.0;0;0.0;0;0.0;0.0;0.0
10193;POINT (719417.4 99475);191905146;66a;Autorimessa;Via al Ram ;Davesco-Soragno;6964;Lugano;1060;1242.0;8015.0;40.0;1.0;2719417.418;1099474.964;40.0;0;0.0;0;0.0;0.0;0.0
10194;POINT (719384.3 99353);191905147;73b;Autorimessa;Strada Cantonale ;Davesco-Soragno;6964;Lugano;1060;1242.0;8020.0;37.0;1.0;2719384.368;1099352.901;37.0;0;0.0;0;0.0;0.0;0.0
10195;POINT (719617.8 99460.60000000001);191905148;522a;Grottino;Via Rapìa ;Davesco-Soragno;6964;Lugano;1060;1274.0;8015.0;43.0;1.0;2719617.826;1099460.593;43.0;0;0.0;0;0.0;0.0;0.0
10196;POINT (719029 98792.7);191905149;338l;Serra;Via Vigìn ;Davesco-Soragno;6964;Lugano;1060;1271.0;8016.0;392.0;1.0;2719029.049;1098792.626;392.0;0;0.0;0;0.0;0.0;0.0
10197;POINT (719384.5 99512.60000000001);191905150;58c;Autorimessa;Salita della Chiesa ;Davesco-Soragno;6964;Lugano;1060;1242.0;8015.0;48.0;1.0;2719384.504;1099512.519;48.0;0;0.0;0;0.0;0.0;0.0
10198;POINT (719728.9 99323);191905151;554e;Fabbricato rurale;Via Selva della Chiesa ;Davesco-Soragno;6964;Lugano;1060;1271.0;8014.0;46.0;1.0;2719728.953;1099322.99;46.0;0;0.0;0;0.0;0.0;0.0
10199;POINT (719332.5 99416.89999999999);191905152;38a;Autorimessa (anche sub. 37f);Strada Cantonale ;Davesco-Soragno;6964;Lugano;1060;1242.0;8017.0;41.0;1.0;2719332.53;1099416.849;41.0;0;0.0;0;0.0;0.0;0.0
10200;POINT (719016.4 98787.89999999999);191905153;338m;Serra;Via Vigìn ;Davesco-Soragno;6964;Lugano;1060;1271.0;8016.0;447.0;1.0;2719016.479;1098787.853;447.0;0;0.0;0;0.0;0.0;0.0
10201;POINT (719166 98881.89999999999);191905154;807b;Autorimessa;Via al Barell ;Davesco-Soragno;6964;Lugano;1060;1242.0;8020.0;38.0;1.0;2719166.024;1098881.798;38.0;0;0.0;0;0.0;0.0;0.0
10202;POINT (718909.2 99125.5);191905155;350c;Autorimessa;Strada Ponte di Valle ;Davesco-Soragno;6964;Lugano;1060;1242.0;8013.0;108.0;1.0;2718909.195;1099125.48;108.0;0;0.0;0;0.0;0.0;0.0
10203;POINT (715604.8 93613.10000000001);191906134;231d;Deposito;Via Pian Scairolo ;Pambio-Noranco;6915;Lugano;1060;1252.0;8014.0;45.0;1.0;2715604.807;1093613.094;45.0;0;0.0;0;0.0;0.0;0.0
10204;POINT (716003 93957);191906135;63b;Autorimessa (anche sub. 64b);Strada dal Runch ;Pambio-Noranco;6915;Lugano;1060;1242.0;8014.0;53.0;1.0;2716002.997;1093956.915;53.0;0;0.0;0;0.0;0.0;0.0
10205;POINT (715858.1 94048.8);191906136;139d;Autorimessa;Strada dal Brugòn ;Pambio-Noranco;6915;Lugano;1060;1242.0;8020.0;153.0;1.0;2715858.159;1094048.744;153.0;0;0.0;0;0.0;0.0;0.0
10206;POINT (715634.3 93837.8);191906137;166i;Autorimessa;Strada Vajèe ;Pambio-Noranco;6915;Lugano;1060;1242.0;8018.0;51.0;1.0;2715634.307;1093837.713;51.0;0;0.0;0;0.0;0.0;0.0
10207;POINT (715371.1 93558.60000000001);191906138;222e;Autorimessa;La Risciada ;Pambio-Noranco;6915;Lugano;1060;1242.0;8020.0;42.0;1.0;2715371.094;1093558.497;42.0;0;0.0;0;0.0;0.0;0.0
10208;POINT (715388.1 93529);191906139;240f;Autorimessa;Strada Canevaa ;Pambio-Noranco;6915;Lugano;1060;1242.0;8018.0;38.0;1.0;2715388.104;1093528.898;38.0;0;0.0;0;0.0;0.0;0.0
10209;POINT (715456.3 93623.39999999999);191906140;230i;Ripostiglio;La Risciada ;Pambio-Noranco;6915;Lugano;1060;1252.0;8020.0;47.0;1.0;2715456.339;1093623.359;47.0;0;0.0;0;0.0;0.0;0.0
10210;POINT (715489.4 93540);191906141;233a;Autorimessa;La Risciada ;Pambio-Noranco;6915;Lugano;1060;1242.0;8016.0;105.0;1.0;2715489.479;1093539.965;105.0;0;0.0;0;0.0;0.0;0.0
10211;POINT (715524.3 93376.10000000001);191906142;257c;Stazione di servizio;Via Pian Scairolo ;Pambio-Noranco;6915;Lugano;1060;1230.0;8017.0;42.0;1.0;2715524.297;1093376.075;42.0;73;3066.0;7;294.0;3360.0;1.9764705882352942
