,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
163,POINT (718875.2 87984.89999999999),1060,,342.0,,2718875.231,1,['Via al Parco'],,Via al Parco ,10138433,1087984.882,Maroggia,,,CH669502075744,102544082,0,6817,05.09.2021,,['Via al Parco'],['IT'],05.09.2021,,3.0,,8012.0,480a,,1004,0,TI,1087984.882,,0,,,,,,,,909,,,Via al Parco ,Maroggia,480,5195,191841768,6817/681700,0,['Par'],,2718875.231,1274.0
164,POINT (718672.1 88423.39999999999),1060,,43.0,,2718672.152,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena ,10138436,1088423.31,Maroggia,,,CH610757029576,102544084,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,2.0,,8013.0,472b,,1004,0,TI,1088423.31,,0,,,,,,,,909,,,Viale Baldassarre Longhena ,Maroggia,472,5195,191841770,6817/681700,0,['Lon'],,2718672.152,1274.0
165,POINT (718865.3 88328.60000000001),1060,,50.0,,2718865.32,1,['Via ai Molini'],,Via ai Molini ,10128279,1088328.572,Maroggia,,,CH940702954594,102544085,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,8013.0,155c,,1004,0,TI,1088328.572,,0,,,Autorimessa,,,,,909,,,Via ai Molini ,Maroggia,155,5195,191841771,6817/681700,0,['Mol'],,2718865.32,1242.0
166,POINT (719040.8 87959),1060,,122.0,,2719040.856,1,['Viale Stazione'],,Viale Stazione 5,10139140,1087958.968,Maroggia,,,CH769502074621,102544086,0,6817,05.09.2021,,['Viale Stazione'],['IT'],05.09.2021,,2.0,,8013.0,263b,,1004,0,TI,1087958.968,,0,,,Erogatore acqua potabile,5,,,,909,,,Viale Stazione 5,Maroggia,263,5195,191841772,6817/681700,0,['Sta'],,2719040.856,1251.0
167,POINT (718898.1 88231.60000000001),1060,,97.0,,2718898.091,1,['Via ai Molini'],,Via ai Molini ,10128279,1088231.585,Maroggia,,,CH970795450280,102544087,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,8013.0,143g,,1004,0,TI,1088231.585,,0,,,Autorimessa,,,,,909,,,Via ai Molini ,Maroggia,143,5195,191841773,6817/681700,0,['Mol'],,2718898.091,1242.0
168,POINT (719419.1 88760.60000000001),1060,,48.0,,2719419.163,1,['Via Val Mara'],,Via Val Mara ,10139139,1088760.536,Maroggia,,,CH469502074428,102544088,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,8013.0,83b,,1004,0,TI,1088760.536,,0,,,Deposito stand di tiro,,,,,909,,,Via Val Mara ,Maroggia,83,5195,191841774,6817/681700,0,['Mar'],,2719419.163,1252.0
169,POINT (718825.4 87986),1060,,93.0,,2718825.409,1,['Via Dr. Willy Fröhlich'],,Via Dr. Willy Fröhlich ,10138437,1087985.911,Maroggia,,,CH969502074650,102544089,0,6817,05.09.2021,,['Via Dr. Willy Fröhlich'],['IT'],05.09.2021,,1.0,,8014.0,283d,,1004,0,TI,1087985.911,,0,1962.0,,Autorimessa,,,,,909,,,Via Dr. Willy Fröhlich ,Maroggia,283,5195,191841775,6817/681700,0,['Frö'],,2718825.409,1242.0
170,POINT (719102.3 88008.5),1060,,124.0,,2719102.311,1,['Via Ressiga'],,Via Ressiga ,10139137,1088008.469,Maroggia,,,CH709507450204,102544090,0,6817,05.09.2021,,['Via Ressiga'],['IT'],05.09.2021,,1.0,,8017.0,117b,,1004,0,TI,1088008.469,,0,1990.0,,Osteria,,,,,909,,,Via Ressiga ,Maroggia,117,5195,191841776,6817/681700,0,['Res'],,2719102.311,1211.0
171,POINT (719035.2 88280.10000000001),1060,,66.0,,2719035.219,1,['Via ai Molini'],,Via ai Molini ,10128279,1088280.003,Maroggia,,,CH990295450748,102544091,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,8018.0,146c,,1004,0,TI,1088280.003,,0,1993.0,,Autorimessa,,,,,909,,,Via ai Molini ,Maroggia,146,5195,191841777,6817/681700,0,['Mol'],,2719035.219,1242.0
172,POINT (718909.4 87963.3),1060,,69.0,,2718909.479,1,['Viale Stazione'],,Viale Stazione ,10139140,1087963.222,Maroggia,,,CH990295460745,102544092,0,6817,05.09.2021,,['Viale Stazione'],['IT'],05.09.2021,,1.0,,8013.0,276c,,1004,0,TI,1087963.222,,0,,,Capanno attrezzi,,,,,909,,,Viale Stazione ,Maroggia,276,5195,191841778,6817/681700,0,['Sta'],,2718909.479,1252.0
173,POINT (718570.3 88680.7),1060,,130.0,,2718570.346,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena ,10138436,1088680.653,Maroggia,,,CH710744029562,102544093,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,1.0,,8011.0,7a,,1004,0,TI,1088680.653,,0,,,,,,,,909,,,Viale Baldassarre Longhena ,Maroggia,7,5195,191841779,6817/681700,0,['Lon'],,2718570.346,1272.0
174,POINT (719208.3 88265.39999999999),1060,,78.0,,2719208.352,1,['Via Val Mara'],,Via Val Mara ,10139139,1088265.386,Maroggia,,,CH430295074405,102544094,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,8018.0,79a,,1004,0,TI,1088265.386,,0,1993.0,,,,,,,909,,,Via Val Mara ,Maroggia,79,5195,191841780,6817/681700,0,['Mar'],,2719208.352,1274.0
175,POINT (719066.2 88106.7),1060,,100.0,,2719066.23,1,['Via Val Mara'],,Via Val Mara ,10139139,1088106.62,Maroggia,,,CH640702954403,102544095,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,8019.0,110b,,1004,0,TI,1088106.62,,0,1996.0,,Magazzino,,,,,909,,,Via Val Mara ,Maroggia,110,5195,191841781,6817/681700,0,['Mar'],,2719066.23,1252.0
176,POINT (718966.7 88076.60000000001),1060,,102.0,,2718966.783,1,['Via Monte Generoso'],,Via Monte Generoso 1,10139135,1088076.519,Maroggia,,,CH769502074522,102544096,0,6817,05.09.2021,,['Via Monte Generoso'],['IT'],05.09.2021,,1.0,,8013.0,125a,,1004,0,TI,1088076.519,,0,,,Deposito,1,,,,909,,,Via Monte Generoso 1,Maroggia,125,5195,191841782,6817/681700,0,['Gen'],,2718966.783,1252.0
177,POINT (719071.8 88560.2),1060,,36.0,,2719071.85,1,['Piazzo frazione'],,Piazzo frazione ,10128277,1088560.103,Maroggia,,,CH254402950766,102544097,0,6817,05.09.2021,,['Piazzo frazione'],['IT'],05.09.2021,,1.0,,8020.0,59a,,1004,0,TI,1088560.103,,0,2001.0,,,,,,,909,,,Piazzo frazione ,Maroggia,59,5195,191841783,6817/681700,0,['Pia'],,2719071.85,1274.0
178,POINT (718904.8 88146.39999999999),1060,,141.0,,2718904.81,1,['Via ai Molini'],,Via ai Molini ,10128279,1088146.393,Maroggia,,,CH970795450280,102544098,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,8019.0,143d,,1004,0,TI,1088146.393,,0,1999.0,,Autorimessa,,,,,909,,,Via ai Molini ,Maroggia,143,5195,191841784,6817/681700,0,['Mol'],,2718904.81,1242.0
179,POINT (718973.1 88109.2),1060,,325.0,,2718973.139,1,['Via Val Mara'],,Via Val Mara ,10139139,1088109.141,Maroggia,,,CH884502079559,102544099,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,8022.0,127a,,1004,0,TI,1088109.141,,0,2015.0,,Carpenteria,,,,,909,,,Via Val Mara ,Maroggia,127,5195,191841785,6817/681700,0,['Mar'],,2718973.139,1251.0
180,POINT (718669.4 88068.60000000001),1060,,74.0,,2718669.442,1,['Via al Lido'],,Via al Lido ,10138432,1088068.564,Maroggia,,,CH740702954664,102544100,0,6817,05.09.2021,,['Via al Lido'],['IT'],05.09.2021,,1.0,,8014.0,261a,,1004,0,TI,1088068.564,,0,1970.0,,Bar e servizi lido comunale,,,,,909,,,Via al Lido ,Maroggia,261,5195,191841786,6817/681700,0,['Lid'],,2718669.442,1274.0
181,POINT (718671 88429.60000000001),1060,,36.0,,2718671.004,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena ,10138436,1088429.595,Maroggia,,,CH610757029576,102544101,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,1.0,,8013.0,472c,,1004,0,TI,1088429.595,,0,,,Ripostiglio,,,,,909,,,Viale Baldassarre Longhena ,Maroggia,472,5195,191841787,6817/681700,0,['Lon'],,2718671.004,1252.0
182,POINT (718755.3 88121.10000000001),1060,,47.0,,2718755.332,1,['Via al Lido'],,Via al Lido ,10138432,1088121.085,Maroggia,,,CH284602079542,102544102,0,6817,05.09.2021,,['Via al Lido'],['IT'],05.09.2021,,1.0,,8013.0,304b,,1004,0,TI,1088121.085,,0,,,Autorimessa,,,,,909,,,Via al Lido ,Maroggia,304,5195,191841788,6817/681700,0,['Lid'],,2718755.332,1242.0
183,POINT (719008.2 88119.39999999999),1060,,136.0,,2719008.258,1,['Via Val Mara'],,Via Val Mara 3,10139139,1088119.388,Maroggia,,,CH640702954403,102544103,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,8019.0,110a,,1004,0,TI,1088119.388,,0,1996.0,,Magazzino,3,,,,909,,,Via Val Mara 3,Maroggia,110,5195,191841789,6817/681700,0,['Mar'],,2719008.258,1252.0
184,POINT (719113.1 88236.89999999999),1060,,14.0,,2719113.115,1,['Via Val Mara'],,Via Val Mara ,10139139,1088236.814,Maroggia,,,,102921346,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,,97c,,1004,0,TI,1088236.814,,0,,,Autorimessa,,,,,909,,,Via Val Mara ,Maroggia,97,5195,191931224,6817/681700,0,['Mar'],,2719113.115,1242.0
185,POINT (719032.8 88567.60000000001),1060,,12.0,,2719032.792,1,['Piazzo frazione'],,Piazzo frazione ,10128277,1088567.498,Maroggia,,,,102921347,0,6817,05.09.2021,,['Piazzo frazione'],['IT'],05.09.2021,,1.0,,,58b,,1004,0,TI,1088567.498,,0,,,Ripostiglio,,,,,909,,,Piazzo frazione ,Maroggia,58,5195,191931225,6817/681700,0,['Pia'],,2719032.792,1252.0
186,POINT (719189.9 88572),1060,,25.0,,2719189.971,1,['Piazzo frazione'],,Piazzo frazione ,10128277,1088571.948,Maroggia,,,,102921349,0,6817,05.09.2021,,['Piazzo frazione'],['IT'],05.09.2021,,2.0,,8018.0,60b,,1004,0,TI,1088571.948,,0,1995.0,,,,,,,909,,,Piazzo frazione ,Maroggia,60,5195,191931227,6817/681700,0,['Pia'],,2719189.971,1252.0
187,POINT (719116.7 88232.8),1060,,35.0,,2719116.747,1,['Via Val Mara'],,Via Val Mara ,10139139,1088232.714,Maroggia,,,,102921350,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,8012.0,97a,,1004,0,TI,1088232.714,,0,,,Autorimessa,,,,,909,,,Via Val Mara ,Maroggia,97,5195,191931228,6817/681700,0,['Mar'],,2719116.747,1242.0
188,POINT (719023.2 88422.60000000001),1060,,14.0,,2719023.24,1,['Via al Vallone'],,Via al Vallone ,10138434,1088422.559,Maroggia,,,,102921351,0,6817,05.09.2021,,['Via al Vallone'],['IT'],05.09.2021,,,,,48b,,1004,0,TI,1088422.559,,0,,,,,,,,909,,,Via al Vallone ,Maroggia,48,5195,191931229,6817/681700,0,['Val'],,2719023.24,
189,POINT (718846.4 87886.2),1060,,23.0,,2718846.448,1,['Via al Parco'],,Via al Parco ,10138433,1087886.178,Maroggia,,,,102921353,0,6817,05.09.2021,,['Via al Parco'],['IT'],05.09.2021,,1.0,,,284b,,1004,0,TI,1087886.178,,0,,,,,,,,909,,,Via al Parco ,Maroggia,284,5195,191931231,6817/681700,0,['Par'],,2718846.448,1274.0
190,POINT (718986.7 88593.3),1060,,28.0,,2718986.712,1,['Piazzo frazione'],,Piazzo frazione ,10128277,1088593.269,Maroggia,,,,102921354,0,6817,05.09.2021,,['Piazzo frazione'],['IT'],05.09.2021,,1.0,,8013.0,31b,,1004,0,TI,1088593.269,,0,,,,,,,,909,,,Piazzo frazione ,Maroggia,31,5195,191931232,6817/681700,0,['Pia'],,2718986.712,1242.0
191,POINT (718717.2 88454.10000000001),1060,,8.0,,2718717.221,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena ,10138436,1088454.075,Maroggia,,,,102921355,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,2.0,,8013.0,472f,,1004,0,TI,1088454.075,,0,,,,,,,,909,,,Viale Baldassarre Longhena ,Maroggia,472,5195,191931233,6817/681700,0,['Lon'],,2718717.221,1241.0
192,POINT (718828.4 88242.2),1060,,18.0,,2718828.417,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena ,10138436,1088242.172,Maroggia,,,,102921356,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,,,,185b,,1004,0,TI,1088242.172,,0,,,,,,,,909,,,Viale Baldassarre Longhena ,Maroggia,185,5195,191931234,6817/681700,0,['Lon'],,2718828.417,
193,POINT (718989.7 88460.10000000001),1060,,18.0,,2718989.781,1,['Via al Vallone'],,Via al Vallone ,10138434,1088460.024,Maroggia,,,,102921357,0,6817,05.09.2021,,['Via al Vallone'],['IT'],05.09.2021,,1.0,,,45b,,1004,0,TI,1088460.024,,0,,,,,,,,909,,,Via al Vallone ,Maroggia,45,5195,191931235,6817/681700,0,['Val'],,2718989.781,1252.0
194,POINT (718856.7 88041.60000000001),1060,,27.0,,2718856.778,1,['Viale Stazione'],,Viale Stazione ,10139140,1088041.56,Maroggia,,,,102921358,0,6817,05.09.2021,,['Viale Stazione'],['IT'],05.09.2021,,1.0,,8013.0,351b,,1004,0,TI,1088041.56,,0,,,Autorimessa,,,,,909,,,Viale Stazione ,Maroggia,351,5195,191931236,6817/681700,0,['Sta'],,2718856.778,1242.0
195,POINT (718780.6 88470.7),1060,,10.0,,2718780.605,1,['Via ai Molini'],,Via ai Molini ,10128279,1088470.624,Maroggia,,,,102921359,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,8013.0,16a,,1004,0,TI,1088470.624,,0,,,,,,,,909,,,Via ai Molini ,Maroggia,16,5195,191931237,6817/681700,0,['Mol'],,2718780.605,1252.0
196,POINT (718910.7 88333),1060,,8.0,,2718910.72,1,['Via ai Molini'],,Via ai Molini ,10128279,1088332.896,Maroggia,,,,102921360,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,8015.0,380c,,1004,0,TI,1088332.896,,0,1980.0,,Ripostiglio,,,,,909,,,Via ai Molini ,Maroggia,380,5195,191931238,6817/681700,0,['Mol'],,2718910.72,1252.0
197,POINT (719063.3 88012.10000000001),1060,,31.0,,2719063.315,1,['Via Monte Generoso'],,Via Monte Generoso ,10139135,1088012.082,Maroggia,,,,102921361,0,6817,05.09.2021,,['Via Monte Generoso'],['IT'],05.09.2021,,1.0,,8012.0,406b,,1004,0,TI,1088012.082,,0,,,,,,,,909,,,Via Monte Generoso ,Maroggia,406,5195,191931239,6817/681700,0,['Gen'],,2719063.315,1242.0
198,POINT (719056.6 88154.8),1060,,29.0,,2719056.607,1,['Via Ressiga'],,Via Ressiga ,10139137,1088154.717,Maroggia,,,,102921362,0,6817,05.09.2021,,['Via Ressiga'],['IT'],05.09.2021,,1.0,,,375b,,1004,0,TI,1088154.717,,0,,,Autorimessa,,,,,909,,,Via Ressiga ,Maroggia,375,5195,191931240,6817/681700,0,['Res'],,2719056.607,1242.0
199,POINT (719156.8 88994.8),1060,,24.0,,2719156.792,1,['Piazzo frazione'],,Piazzo frazione ,10128277,1088994.795,Maroggia,,,,102921363,0,6817,05.09.2021,,['Piazzo frazione'],['IT'],05.09.2021,,1.0,,8013.0,62a,,1004,0,TI,1088994.795,,0,,,,,,,,909,,,Piazzo frazione ,Maroggia,62,5195,191931241,6817/681700,0,['Pia'],,2719156.792,1252.0
200,POINT (718480.5 88694.39999999999),1060,,35.0,,2718480.575,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena ,10138436,1088694.34,Maroggia,,,,102921364,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,1.0,,8013.0,365a,,1004,0,TI,1088694.34,,0,1959.0,,,,,,,909,,,Viale Baldassarre Longhena ,Maroggia,365,5195,191931242,6817/681700,0,['Lon'],,2718480.575,1242.0
201,POINT (718873.8 88135.10000000001),1060,,14.0,,2718873.795,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena ,10138436,1088135.061,Maroggia,,,,102921365,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,1.0,,8013.0,191b,,1004,0,TI,1088135.061,,0,,,,,,,,909,,,Viale Baldassarre Longhena ,Maroggia,191,5195,191931243,6817/681700,0,['Lon'],,2718873.795,1252.0
202,POINT (718885.5 88314.5),1060,,25.0,,2718885.499,1,['Via ai Molini'],,Via ai Molini ,10128279,1088314.437,Maroggia,,,,102921366,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,,380b,,1004,0,TI,1088314.437,,0,,,Autorimessa,,,,,909,,,Via ai Molini ,Maroggia,380,5195,191931244,6817/681700,0,['Mol'],,2718885.499,1242.0
203,POINT (719075 87997.10000000001),1060,,11.0,,2719075.034,1,['Via Monte Generoso'],,Via Monte Generoso ,10139135,1087997.064,Maroggia,,,,102921367,0,6817,05.09.2021,,['Via Monte Generoso'],['IT'],05.09.2021,,,,,373b,,1004,0,TI,1087997.064,,0,,,,,,,,909,,,Via Monte Generoso ,Maroggia,373,5195,191931245,6817/681700,0,['Gen'],,2719075.034,
204,POINT (719107.9 88240.39999999999),1060,,35.0,,2719107.918,1,['Via Val Mara'],,Via Val Mara ,10139139,1088240.352,Maroggia,,,,102921368,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,8012.0,97b,,1004,0,TI,1088240.352,,0,,,Cabina di trasformazione,,,,,909,,,Via Val Mara ,Maroggia,97,5195,191931246,6817/681700,0,['Mar'],,2719107.918,1274.0
205,POINT (719167.8 88027.5),1060,,8.0,,2719167.843,1,['Via Ressiga'],,Via Ressiga ,10139137,1088027.447,Maroggia,,,,102921369,0,6817,05.09.2021,,['Via Ressiga'],['IT'],05.09.2021,,1.0,,8012.0,395a,,1004,0,TI,1088027.447,,0,,,Cabina trasformazione,,,,,909,,,Via Ressiga ,Maroggia,395,5195,191931247,6817/681700,0,['Res'],,2719167.843,1274.0
206,POINT (718923.1 87908.60000000001),1060,,32.0,,2718923.127,1,['Via al Parco'],,Via al Parco ,10138433,1087908.534,Maroggia,,,,102921371,0,6817,05.09.2021,,['Via al Parco'],['IT'],05.09.2021,,,,,390b,,1004,0,TI,1087908.534,,0,,,,,,,,909,,,Via al Parco ,Maroggia,390,5195,191931249,6817/681700,0,['Par'],,2718923.127,
207,POINT (718669.1 88451.89999999999),1060,,21.0,,2718669.125,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena ,10138436,1088451.863,Maroggia,,,,102921372,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,,,,174b,,1004,0,TI,1088451.863,,0,,,,,,,,909,,,Viale Baldassarre Longhena ,Maroggia,174,5195,191931250,6817/681700,0,['Lon'],,2718669.125,
208,POINT (718820.2 88384.5),1060,,24.0,,2718820.272,1,['Via ai Molini'],,Via ai Molini ,10128279,1088384.41,Maroggia,,,,102921373,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,,170a,,1004,0,TI,1088384.41,,0,,,,,,,,909,,,Via ai Molini ,Maroggia,170,5195,191931251,6817/681700,0,['Mol'],,2718820.272,1252.0
209,POINT (718664.2 88127),1060,,32.0,,2718664.267,1,['Via al Lido'],,Via al Lido ,10138432,1088126.994,Maroggia,,,,102921374,0,6817,05.09.2021,,['Via al Lido'],['IT'],05.09.2021,,1.0,,8013.0,485a,,1004,0,TI,1088126.994,,0,,,,,,,,909,,,Via al Lido ,Maroggia,485,5195,191931252,6817/681700,0,['Lid'],,2718664.267,1241.0
210,POINT (718994.4 88622.8),1060,,21.0,,2718994.48,1,['Piazzo frazione'],,Piazzo frazione ,10128277,1088622.749,Maroggia,,,,102921375,0,6817,05.09.2021,,['Piazzo frazione'],['IT'],05.09.2021,,,,8013.0,31c,,1004,0,TI,1088622.749,,0,,,,,,,,909,,,Piazzo frazione ,Maroggia,31,5195,191931253,6817/681700,0,['Pia'],,2718994.48,1252.0
211,POINT (719014.8 87980.60000000001),1060,,14.0,,2719014.794,1,['Viale Stazione'],,Viale Stazione ,10139140,1087980.544,Maroggia,,,,102921376,0,6817,05.09.2021,,['Viale Stazione'],['IT'],05.09.2021,,1.0,,,263d,,1004,0,TI,1087980.544,,0,,,Autorimessa,,,,,909,,,Viale Stazione ,Maroggia,263,5195,191931254,6817/681700,0,['Sta'],,2719014.794,1242.0
212,POINT (718865.9 88335.89999999999),1060,,31.0,,2718865.948,1,['Via ai Molini'],,Via ai Molini ,10128279,1088335.895,Maroggia,,,,102921377,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,,159b,,1004,0,TI,1088335.895,,0,,,Autorimessa,,,,,909,,,Via ai Molini ,Maroggia,159,5195,191931255,6817/681700,0,['Mol'],,2718865.948,1242.0
213,POINT (718818.3 88017),1060,,20.0,,2718818.378,1,['Quartiere Prà Comun'],,Quartiere Prà Comun ,10128278,1088016.916,Maroggia,,,,102921378,0,6817,05.09.2021,,['Quartiere Prà Comun'],['IT'],05.09.2021,,1.0,,8013.0,347b,,1004,0,TI,1088016.916,,0,1957.0,,,,,,,909,,,Quartiere Prà Comun ,Maroggia,347,5195,191931256,6817/681700,0,['Com'],,2718818.378,1242.0
214,POINT (718817.6 87996.89999999999),1060,,24.0,,2718817.619,1,['Quartiere Prà Comun'],,Quartiere Prà Comun ,10128278,1087996.821,Maroggia,,,,102921379,0,6817,05.09.2021,,['Quartiere Prà Comun'],['IT'],05.09.2021,,1.0,,8013.0,358b,,1004,0,TI,1087996.821,,0,1957.0,,,,,,,909,,,Quartiere Prà Comun ,Maroggia,358,5195,191931257,6817/681700,0,['Com'],,2718817.619,1242.0
215,POINT (719157.4 88210.5),1060,,12.0,,2719157.413,1,['Via Val Mara'],,Via Val Mara ,10139139,1088210.493,Maroggia,,,,102921381,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,,97d,,1004,0,TI,1088210.493,,0,,,Edificio cimiteriale,,,,,909,,,Via Val Mara ,Maroggia,97,5195,191931259,6817/681700,0,['Mar'],,2719157.413,1272.0
216,POINT (718680.4 87998.2),1060,,20.0,,2718680.403,1,['Quartiere Prà Comun'],,Quartiere Prà Comun ,10128278,1087998.128,Maroggia,,,,102921382,0,6817,05.09.2021,,['Quartiere Prà Comun'],['IT'],05.09.2021,,,,,343b,,1004,0,TI,1087998.128,,0,,,,,,,,909,,,Quartiere Prà Comun ,Maroggia,343,5195,191931260,6817/681700,0,['Com'],,2718680.403,
217,POINT (718992.1 88114.3),1060,,8.0,,2718992.128,1,['Via Monte Generoso'],,Via Monte Generoso ,10139135,1088114.23,Maroggia,,,,102921383,0,6817,05.09.2021,,['Via Monte Generoso'],['IT'],05.09.2021,,1.0,,8017.0,125c,,1004,0,TI,1088114.23,,0,1990.0,,,,,,,909,,,Via Monte Generoso ,Maroggia,125,5195,191931261,6817/681700,0,['Gen'],,2718992.128,1252.0
218,POINT (718990.6 88570.7),1060,,7.0,,2718990.658,1,['Piazzo frazione'],,Piazzo frazione ,10128277,1088570.613,Maroggia,,,,102921384,0,6817,05.09.2021,,['Piazzo frazione'],['IT'],05.09.2021,,1.0,,8013.0,57a,,1004,0,TI,1088570.613,,0,,,,,,,,909,,,Piazzo frazione ,Maroggia,57,5195,191931262,6817/681700,0,['Pia'],,2718990.658,1271.0
219,POINT (719060.8 88093.60000000001),1060,,35.0,,2719060.834,1,['Via Val Mara'],,Via Val Mara ,10139139,1088093.5,Maroggia,,,,102921385,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,8019.0,110c,,1004,0,TI,1088093.5,,0,1996.0,,,,,,,909,,,Via Val Mara ,Maroggia,110,5195,191931263,6817/681700,0,['Mar'],,2719060.834,1252.0
220,POINT (718994 88599.2),1060,,28.0,,2718994.018,1,['Piazzo frazione'],,Piazzo frazione ,10128277,1088599.149,Maroggia,,,,102921386,0,6817,05.09.2021,,['Piazzo frazione'],['IT'],05.09.2021,,1.0,,,431b,,1004,0,TI,1088599.149,,0,,,Autorimessa,,,,,909,,,Piazzo frazione ,Maroggia,431,5195,191931264,6817/681700,0,['Pia'],,2718994.018,1242.0
221,POINT (718833.3 87905.2),1060,,20.0,,2718833.309,1,['Via al Parco'],,Via al Parco ,10138433,1087905.131,Maroggia,,,,102921387,0,6817,05.09.2021,,['Via al Parco'],['IT'],05.09.2021,,,,,284c,,1004,0,TI,1087905.131,,0,,,,,,,,909,,,Via al Parco ,Maroggia,284,5195,191931265,6817/681700,0,['Par'],,2718833.309,
222,POINT (718781 88350.7),1060,,32.0,,2718780.993,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena ,10138436,1088350.627,Maroggia,,,,102921388,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,1.0,,8013.0,472d,,1004,0,TI,1088350.627,,0,,,,,,,,909,,,Viale Baldassarre Longhena ,Maroggia,472,5195,191931266,6817/681700,0,['Lon'],,2718780.993,1252.0
223,POINT (719280.5 88420.89999999999),1060,,17.0,,2719280.526,1,['Via Val Mara'],,Via Val Mara ,10139139,1088420.802,Maroggia,,,,102921389,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,,71a,,1004,0,TI,1088420.802,,0,,,,,,,,909,,,Via Val Mara ,Maroggia,71,5195,191931267,6817/681700,0,['Mar'],,2719280.526,1252.0
224,POINT (719012.6 87982.5),1060,,14.0,,2719012.603,1,['Viale Stazione'],,Viale Stazione ,10139140,1087982.433,Maroggia,,,,102921390,0,6817,05.09.2021,,['Viale Stazione'],['IT'],05.09.2021,,1.0,,,263c,,1004,0,TI,1087982.433,,0,,,Autorimessa,,,,,909,,,Viale Stazione ,Maroggia,263,5195,191931268,6817/681700,0,['Sta'],,2719012.603,1242.0
225,POINT (718961.4 88542.60000000001),1060,,25.0,,2718961.427,1,['Piazzo frazione'],,Piazzo frazione ,10128277,1088542.526,Maroggia,,,,102921391,0,6817,05.09.2021,,['Piazzo frazione'],['IT'],05.09.2021,,1.0,,8013.0,46b,,1004,0,TI,1088542.526,,0,,,,,,,,909,,,Piazzo frazione ,Maroggia,46,5195,191931269,6817/681700,0,['Pia'],,2718961.427,1252.0
226,POINT (719110.6 88682.8),1060,,18.0,,2719110.64,1,['Piazzo frazione'],,Piazzo frazione ,10128277,1088682.74,Maroggia,,,,102921392,0,6817,05.09.2021,,['Piazzo frazione'],['IT'],05.09.2021,,1.0,,8013.0,35a,,1004,0,TI,1088682.74,,0,,,,,,,,909,,,Piazzo frazione ,Maroggia,35,5195,191931270,6817/681700,0,['Pia'],,2719110.64,1271.0
