,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
29,POINT (716400 94127.5),1030,,238.0,,2716400.02,1,['Via Calprino'],,Via Calprino 7,10129478,1094127.45,Paradiso,,,CH229661020711,101187082,0,6900,24.08.2021,"['', '', '', '', '', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8014.0,458a,"['1', '2', '3', '4', '5', '13']",1004,9,TI,1094127.45,6.0,0,1962.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,7,,"['', '', '', '', '', '']","[3101, 3102, 3102, 3103, 3103, 3101]",905,,"[0, 0, 0, 0, 0, 0]",Via Calprino 7,Paradiso,458,5210,11147248,6900/690009,0,['Cal'],"['369_3', '371_5', '372_6', '373_7', '374_8', '370_4']",2716400.02,1122.0
30,POINT (716302.7 94103.2),1040,,409.0,,2716302.77,1,['Via Calprino'],,Via Calprino 8,10129478,1094103.16,Paradiso,,,CH590296610730,101187083,0,6900,24.08.2021,[''],['Via Calprino'],['IT'],24.08.2021,[3004],4.0,,8015.0,493a,['1'],1004,9,TI,1094103.16,1.0,0,,['2021-08-24T00:00:00'],,8,,[''],[3103],905,,[0],Via Calprino 8,Paradiso,493,5210,11147249,6900/690009,0,['Cal'],['379_4'],2716302.77,1263.0
31,POINT (716456.7 94091.7),1020,,176.0,,2716456.77,1,['Via Calprino'],,Via Calprino 13,10129478,1094091.65,Paradiso,,,CH786102079648,101187087,0,6900,24.08.2021,"['', '', '', '', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004]",4.0,,8015.0,403a,"['1', '3', '4', '5', '6']",1004,9,TI,1094091.65,5.0,0,1978.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,13,,"['', '', '', '', '']","[3101, 3103, 3102, 3103, 3102]",905,,"[0, 0, 0, 0, 0]",Via Calprino 13,Paradiso,403,5210,11147253,6900/690009,0,['Cal'],"['420_1', '425_6', '422_3', '424_5', '423_4']",2716456.77,1122.0
32,POINT (716473.6 94082.8),1020,,77.0,,2716473.62,1,['Via Calprino'],,Via Calprino 15,10129478,1094082.74,Paradiso,,,CH610760029648,101187088,0,6900,24.08.2021,"['', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004]",3.0,,8013.0,396a,"['1', '2']",1004,9,TI,1094082.74,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,15,,"['', '']","[3102, 3101]",905,,"[0, 0]",Via Calprino 15,Paradiso,396,5210,11147254,6900/690009,0,['Cal'],"['427_2', '426_1']",2716473.62,1121.0
33,POINT (716441 94047.10000000001),1020,,333.0,,2716441.0,1,['Via Calprino'],,Via Calprino 16a,10129478,1094047.0,Paradiso,,,CH810769029693,101187089,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8015.0,203a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']",1004,9,TI,1094047.0,11.0,0,1977.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Abitazione da 11 o piu' appartamenti (0),16a,,"['', '', '', '', '', '', '', '', '', '', '']","[3101, 3101, 3102, 3102, 3103, 3103, 3104, 3104, 3105, 3101, 3105]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Calprino 16a,Paradiso,203,5210,11147255,6900/690009,0,['Cal'],"['440_1B', '444_3B', '446_5B', '445_4B', '448_7B', '447_6B', '449_8B', '450_9B', '442_11B', '443_2B', '441_10B']",2716441.0,1122.0
34,POINT (716432.2 94062.89999999999),1030,,99.0,,2716432.197,1,['Via Calprino'],,Via Calprino 16,10129478,1094062.832,Paradiso,,,CH810769029693,101187090,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8015.0,203b,"['1', '2', '3', '4', '5', '6', '7', '8', '9']",1004,9,TI,1094062.832,9.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,16,,"['', '', '', '', '', '', '', '', '']","[3101, 3101, 3103, 3102, 3105, 3103, 3104, 3104, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Calprino 16,Paradiso,203,5210,11147256,6900/690009,0,['Cal'],"['428_1A', '429_2A', '433_6A', '430_3A', '436_9A', '432_5A', '435_8A', '434_7A', '431_4A']",2716432.197,1122.0
35,POINT (716453.2 93983.89999999999),1020,,230.0,,2716453.197,1,['Via Calprino'],,Via Calprino 18a,10129478,1093983.829,Paradiso,,,CH829669020726,102011754,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8019.0,204e,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '11']",1004,9,TI,1093983.829,10.0,0,1998.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,18a,,"['', '', '', '', '', '', '', '', '', '']","[3102, 3101, 3401, 3103, 3103, 3104, 3104, 3401, 3102, 3101]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Calprino 18a,Paradiso,204,5210,11147258,6900/690009,0,['Cal'],"['470_4', '466_1', '475_9', '472_6', '471_5', '473_7', '474_8', '467_10', '469_3', '468_2']",2716453.197,1122.0
36,POINT (716540.3 94074.3),1020,,107.0,,2716540.34,1,['Via Calprino'],,Via Calprino 21,10129478,1094074.27,Paradiso,,,CH709607600229,102000368,0,6900,24.08.2021,[''],['Via Calprino'],['IT'],24.08.2021,[3004],3.0,,8012.0,292c,['1'],1004,9,TI,1094074.27,1.0,0,,['2021-08-24T00:00:00'],,21,,[''],[3100],905,,[1],Via Calprino 21,Paradiso,292,5210,11147261,6900/690009,0,['Cal'],['491_1'],2716540.34,1110.0
37,POINT (716480 94059.10000000001),1020,,124.0,,2716480.0,1,['Via Calprino'],,Via Calprino 22,10129478,1094059.0,Paradiso,,,CH930296076103,101187093,0,6900,24.08.2021,"['', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004]",3.0,,8013.0,435a,"['1', '3']",1004,9,TI,1094059.0,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,22,,"['', '']","[3102, 3101]",905,,"[0, 0]",Via Calprino 22,Paradiso,435,5210,11147262,6900/690009,0,['Cal'],"['493_2', '492_1']",2716480.0,1121.0
38,POINT (716569.2 94073.89999999999),1030,,173.0,,2716569.195,1,['Via Calprino'],,Via Calprino 23,10129478,1094073.829,Paradiso,,,CH230296076246,101187094,0,6900,24.08.2021,"['', '', '', '', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004]",5.0,,8017.0,595f,"['3', '4', '5', '6', '7']",1004,9,TI,1094073.829,5.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,23,,"['', '', '', '', '']","[3103, 3104, 3101, 3102, 3100]",905,,"[0, 0, 0, 0, 0]",Via Calprino 23,Paradiso,595,5210,11147263,6900/690009,0,['Cal'],"['496_3', '497_4', '494_1', '495_2', '']",2716569.195,1122.0
39,POINT (716499.1 94055.5),1020,,120.0,,2716499.11,1,['Via Calprino'],,Via Calprino 24,10129478,1094055.41,Paradiso,,,CH470796610296,101187095,0,6900,24.08.2021,"['', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004]",4.0,,8014.0,480,"['1', '2']",1004,9,TI,1094055.41,2.0,0,1963.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,24,,"['PPP_23302', 'PPP_23303']","[3101, 3102]",905,,"[0, 0]",Via Calprino 24,Paradiso,480,5210,11147264,6900/690009,0,['Cal'],"['1', '2']",2716499.11,1121.0
40,POINT (716527.4 94030),1020,,313.0,,2716527.48,1,['Via Calprino'],,Via Calprino 26,10129478,1094029.91,Paradiso,,,CH530296076142,101187096,0,6900,24.08.2021,"['', '', '', '', '', '', '', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",7.0,,8016.0,498a,"['1', '2', '3', '4', '5', '9', '10', '11']",1004,9,TI,1094029.91,8.0,0,1981.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,26,,"['', '', '', '', '', '', '', '']","[3104, 3102, 3103, 3103, 3104, 3101, 3106, 3105]",905,,"[0, 0, 0, 0, 0, 0, 0, 0]",Via Calprino 26,Paradiso,498,5210,11147265,6900/690009,0,['Cal'],"['506_6', '502_2', '503_3', '504_4', '505_5', '501_1', '508_8', '507_7']",2716527.48,1122.0
41,POINT (716555 94033.89999999999),1020,,124.0,,2716555.09,1,['Via Calprino'],,Via Calprino 28,10129478,1094033.87,Paradiso,,,CH170796610204,102010707,0,6900,24.08.2021,"['', '', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004, 3004]",3.0,,8013.0,440c,"['1', '3', '5']",1004,9,TI,1094033.87,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,28,,"['', '', '']","[3101, 3102, 3103]",905,,"[0, 0, 0]",Via Calprino 28,Paradiso,440,5210,11147266,6900/690009,0,['Cal'],"['1', '2', '3']",2716555.09,1122.0
42,POINT (716574 94032.10000000001),1020,,225.0,,2716574.0,1,['Via Calprino'],,Via Calprino 30,10129478,1094032.0,Paradiso,,,CH140702966156,101187097,0,6900,24.08.2021,"['', '', '', '', '']",['Via Calprino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004]",3.0,,8014.0,447c,"['1', '2', '3', '4', '5']",1004,9,TI,1094032.0,5.0,0,1967.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,30,,"['', '', '', '', '']","[3102, 3100, 3101, 3102, 3101]",905,,"[0, 0, 0, 0, 0]",Via Calprino 30,Paradiso,447,5210,11147267,6900/690009,0,['Cal'],"['515_5', '511_1', '513_3', '514_4', '512_2']",2716574.0,1122.0
43,POINT (716870 94189.10000000001),1020,,148.0,,2716870.0,1,['Via Carona'],,Via Carona 2,10129479,1094189.0,Paradiso,,,CH129669020770,101187098,0,6900,24.08.2021,"['', '', '', '', '']",['Via Carona'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004]",4.0,,8012.0,231a,"['1', '2', '3', '4', '5']",1004,9,TI,1094189.0,5.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,2,,"['', '', '', '', '']","[3102, 3101, 3101, 3103, 3100]",905,,"[0, 0, 0, 0, 0]",Via Carona 2,Paradiso,231,5210,11147268,6900/690009,0,['Car'],"['548_201', '546_101', '547_102', '549_301', '545_1']",2716870.0,1122.0
44,POINT (716824 94131.10000000001),1020,,355.0,,2716824.0,1,['Via Carona'],,Via Carona 7,10129479,1094131.0,Paradiso,,,CH229660020720,102004436,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Carona'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8014.0,347g,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']",1004,9,TI,1094131.0,13.0,0,1970.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,7,,"['', '', '', '', '', '', '', '', '', '', '', '', '']","[3105, 3101, 3102, 3102, 3102, 3103, 3103, 3104, 3104, 3105, 3101, 3103, 3101]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Carona 7,Paradiso,347,5210,11147272,6900/690009,0,['Car'],"['580_13', '581_2', '583_4', '585_6', '584_5', '587_8', '586_7', '577_10', '578_11', '579_12', '576_1', '588_9', '582_3']",2716824.0,1122.0
45,POINT (716861.8 94126.39999999999),1020,,92.0,,2716861.872,1,['Via Carona'],,Via Carona 7a,10129479,1094126.393,Paradiso,,,CH470796600202,101187102,0,6900,24.08.2021,[''],['Via Carona'],['IT'],24.08.2021,[3004],3.0,,8013.0,366a,['1'],1004,9,TI,1094126.393,1.0,0,,['2021-08-24T00:00:00'],,7a,,[''],[3100],905,,[0],Via Carona 7a,Paradiso,366,5210,11147273,6900/690009,0,['Car'],['589_1'],2716861.872,1110.0
46,POINT (716612.2 94100.89999999999),1020,,108.0,,2716612.195,1,['Via Luciano Zuccoli'],,Via Luciano Zuccoli 22,10129492,1094100.829,Paradiso,,,CH830296076038,101187103,0,6900,24.08.2021,[''],['Via Zuccoli'],['IT'],24.08.2021,[3004],4.0,,8014.0,312a,['3'],1004,9,TI,1094100.829,1.0,0,,['2021-08-24T00:00:00'],,22,,[''],[3100],905,,[1],Via Luciano Zuccoli 22,Paradiso,312,5210,11147274,6900/690009,0,['Zuc'],['594_1'],2716612.195,1110.0
47,POINT (716804.1 94129.60000000001),1020,,106.0,,2716804.183,1,['Via Carona'],,Via Carona 9,10129479,1094129.541,Paradiso,,,CH990296600791,101187104,0,6900,24.08.2021,[''],['Via Carona'],['IT'],24.08.2021,[3004],3.0,,8013.0,318a,['1'],1004,9,TI,1094129.541,1.0,0,,['2021-08-24T00:00:00'],,9,,[''],[3100],905,,[1],Via Carona 9,Paradiso,318,5210,11147275,6900/690009,0,['Car'],['595_1'],2716804.183,1110.0
48,POINT (716741.8 94099),1020,,111.0,,2716741.83,1,['Via Carona'],,Via Carona 13,10129479,1094098.95,Paradiso,,,CH530296076043,101998924,0,6900,24.08.2021,[''],['Via Carona'],['IT'],24.08.2021,[3004],2.0,,8013.0,386a,['1'],1004,9,TI,1094098.95,1.0,0,,['2021-08-24T00:00:00'],,13,,[''],[3100],905,,[1],Via Carona 13,Paradiso,386,5210,11147277,6900/690009,0,['Car'],['599_1'],2716741.83,1110.0
49,POINT (716718 94097.10000000001),1020,,147.0,,2716718.0,1,['Via Carona'],,Via Carona 15,10129479,1094097.0,Paradiso,,,CH710761029605,101187106,0,6900,24.08.2021,"['', '']",['Via Carona'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8013.0,406a,"['1', '2']",1004,9,TI,1094097.0,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,15,,"['', '']","[3100, 3101]",905,,"[0, 0]",Via Carona 15,Paradiso,406,5210,11147278,6900/690009,0,['Car'],"['600_1', '601_2']",2716718.0,1121.0
50,POINT (716623.6 94047.89999999999),1020,,118.0,,2716623.637,1,['Via Carona'],,Via Carona 16,10129479,1094047.893,Paradiso,,,CH209607610202,101187107,0,6900,24.08.2021,[''],['Via Carona'],['IT'],24.08.2021,[3004],2.0,,8013.0,453a,['1'],1004,9,TI,1094047.893,1.0,0,,['2021-08-24T00:00:00'],,16,,[''],[3100],905,,[1],Via Carona 16,Paradiso,453,5210,11147279,6900/690009,0,['Car'],['602_1'],2716623.637,1110.0
51,POINT (716661.6 94073.89999999999),1020,,598.0,,2716661.62,1,['Via Carona'],,Via Carona 17,10129479,1094073.83,Paradiso,,,CH709607690202,101626877,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Carona'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8014.0,179e,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38']",1004,9,TI,1094073.83,38.0,0,1968.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,17,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3103, 3103, 3104, 3104, 3102, 3102, 3101, 3104, 3101, 3104, 3101, 3100, 3101, 3101, 3101, 3103, 3100, 3101, 3103, 3101, 3100, 3102, 3102, 3102, 3100, 3103, 3102, 3104, 3103, 3100, 3103, 3100, 3102, 3102, 3104, 3104, 3104, 3103]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Carona 17,Paradiso,179,5210,11147280,6900/690009,0,['Car'],"['604_10', '605_11', '636_5', '639_8', '613_19', '611_17', '620_25', '625_3', '622_27', '614_2', '621_26', '630_34', '624_29', '626_30', '628_32', '607_13', '629_33', '623_28', '610_16', '627_31', '632_36', '612_18', '615_20', '616_21', '633_37', '608_14', '619_24', '635_4', '609_15', '631_35', '640_9', '634_38', '617_22', '618_23', '603_1', '638_7', '637_6', '606_12']",2716661.62,1122.0
52,POINT (716744.4 94051.3),1020,,222.0,,2716744.46,1,['Via Carona'],,Via Carona 25,10129479,1094051.27,Paradiso,,,CH730296076963,101187109,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '']",['Via Carona'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8013.0,183a,"['1', '2', '3', '4', '5', '6', '7', '8', '9']",1004,9,TI,1094051.27,9.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,25,,"['', '', '', '', '', '', '', '', '']","[3103, 3104, 3100, 3101, 3101, 3100, 3102, 3103, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Carona 25,Paradiso,183,5210,11147283,6900/690009,0,['Car'],"['658_8', '659_9', '651_1', '653_3', '654_4', '652_2', '656_6', '657_7', '655_5']",2716744.46,1122.0
53,POINT (716816 94073.10000000001),1040,,2041.0,,2716816.0,1,['Via Carona'],,Via Carona 27,10129479,1094073.0,Paradiso,,,CH169602076978,102000369,0,6900,24.08.2021,[''],['Via Carona'],['IT'],24.08.2021,[3004],5.0,,8018.0,235g,['1'],1004,9,TI,1094073.0,1.0,0,1991.0,['2021-08-24T00:00:00'],albergo Parco Paradiso,27,,[''],[3100],905,,[0],Via Carona 27,Paradiso,235,5210,11147284,6900/690009,0,['Car'],['661_990'],2716816.0,1211.0
54,POINT (716734.5 94014.60000000001),1030,,167.0,,2716734.54,1,['Via Carona'],,Via Carona 28,10129479,1094014.57,Paradiso,,,CH869602076934,101187110,0,6900,24.08.2021,"['', '', '', '']",['Via Carona'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004]",3.0,,8011.0,212A,"['1', '2', '3', '4']",1004,9,TI,1094014.57,4.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,28,,"['', '', '', '']","[3101, 3102, 3102, 3101]",905,,"[0, 0, 0, 0]",Via Carona 28,Paradiso,212,5210,11147285,6900/690009,0,['Car'],"['662_1', '664_3', '665_4', '663_2']",2716734.54,1122.0
55,POINT (716730.8 93948.89999999999),1020,,108.0,,2716730.82,1,['Via Carona'],,Via Carona 29,10129479,1093948.85,Paradiso,,,CH210761029678,101187111,0,6900,24.08.2021,"['', '']",['Via Carona'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8014.0,454c,"['1', '2']",1004,9,TI,1093948.85,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,29,,"['', '']","[3100, 3101]",905,,"[0, 0]",Via Carona 29,Paradiso,454,5210,11147286,6900/690009,0,['Car'],"['667_1', '668_2']",2716730.82,1121.0
56,POINT (716697.3 93956.39999999999),1020,,104.0,,2716697.31,1,['Via Carona'],,Via Carona 31,10129479,1093956.39,Paradiso,,,CH709607610226,101998925,0,6900,24.08.2021,[''],['Via Carona'],['IT'],24.08.2021,[3004],2.0,,8013.0,405a,['2'],1004,9,TI,1093956.39,1.0,0,,['2021-08-24T00:00:00'],,31,,[''],[3100],905,,[1],Via Carona 31,Paradiso,405,5210,11147287,6900/690009,0,['Car'],['669_1'],2716697.31,1110.0
57,POINT (716713.9 93927.60000000001),1020,,142.0,,2716713.91,1,['Via Carona'],,Via Carona 33,10129479,1093927.51,Paradiso,,,CH909607620252,102005070,0,6900,24.08.2021,[''],['Via Carona'],['IT'],24.08.2021,[3004],3.0,,8015.0,554c,['1'],1004,9,TI,1093927.51,1.0,0,,['2021-08-24T00:00:00'],,33,,[''],[3100],905,,[1],Via Carona 33,Paradiso,554,5210,11147288,6900/690009,0,['Car'],['670_1'],2716713.91,1110.0
58,POINT (716660.2 93921.60000000001),1020,,151.0,,2716660.22,1,['Via Carona'],,Via Carona 35,10129479,1093921.53,Paradiso,,,CH929662020755,101185046,0,6900,24.08.2021,[''],['Via Carona'],['IT'],24.08.2021,[3004],2.0,,8015.0,560a,['1'],1004,9,TI,1093921.53,1.0,0,,['2021-08-24T00:00:00'],,35,,[''],[3100],905,,[1],Via Carona 35,Paradiso,560,5210,11147290,6900/690009,0,['Car'],['681_1'],2716660.22,1110.0
59,POINT (716668.9 93857.8),1020,,95.0,,2716668.92,1,['Via Carona'],,Via Carona 41c,10129479,1093857.794,Paradiso,,,CH930296076992,101185050,0,6900,24.08.2021,[''],['Via Carona'],['IT'],24.08.2021,[3004],2.0,,8011.0,219a,['1'],1004,9,TI,1093857.794,1.0,0,1918.0,['2021-08-24T00:00:00'],,41c,,[''],[3100],905,,[0],Via Carona 41c,Paradiso,219,5210,11147294,6900/690009,0,['Car'],['708_1'],2716668.92,1110.0
60,POINT (716482.2 94159.89999999999),1020,,86.0,,2716482.195,1,['Via Carzo'],,Via Carzo 3,10129480,1094159.834,Paradiso,,,CH390296600704,101185051,0,6900,24.08.2021,"['', '', '']",['Via Carzo'],['IT'],24.08.2021,"[3004, 3004, 3004]",3.0,,8012.0,355a,"['1', '2', '3']",1004,9,TI,1094159.834,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,3,,"['', '', '']","[3101, 3100, 3102]",905,,"[0, 0, 0]",Via Carzo 3,Paradiso,355,5210,11147296,6900/690009,0,['Car'],"['712_2', '711_1', '713_3']",2716482.195,1122.0
61,POINT (716396.9 94242.39999999999),1020,,152.0,,2716396.95,1,['Via Carzo'],,Via Carzo 6,10129480,1094242.37,Paradiso,,,CH540702966018,101185052,0,6900,24.08.2021,"['', '', '']",['Via Carzo'],['IT'],24.08.2021,"[3004, 3004, 3004]",2.0,,8013.0,388a,"['1', '2', '3']",1004,9,TI,1094242.37,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,6,,"['', '', '']","[3100, 3101, 3101]",905,,"[0, 0, 0]",Via Carzo 6,Paradiso,388,5210,11147297,6900/690009,0,['Car'],"['715_1', '717_3', '716_2']",2716396.95,1122.0
62,POINT (716426.5 94208.2),1030,,176.0,,2716426.58,1,['Via Carzo'],,Via Carzo 8,10129480,1094208.16,Paradiso,,,CH556802960789,101185053,0,6900,24.08.2021,"['', '', '', '', '', '']",['Via Carzo'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004]",4.0,,8013.0,163a,"['1', '2', '3', '7', '8', '9']",1004,9,TI,1094208.16,6.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,8,,"['', '', '', '', '', '']","[3102, 3102, 3103, 3100, 3101, 3100]",905,,"[0, 0, 0, 0, 0, 0]",Via Carzo 8,Paradiso,163,5210,11147298,6900/690009,0,['Car'],"['722_4', '723_5', '724_6', '719_1', '721_3', '720_2']",2716426.58,1122.0
